comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
794,2,1,1,0.9526,0.8011483
692,1,0,0,0.2689,0.104754984
103,1,0,0,0.0474,-0.017908147
63,1,1,1,0.9526,0.9770349
229,1,0,0,0.0474,0.34881654
110,3,0,0,0.0474,0.06099187
390,6,0,1,0.0474,0.5829741
34,3,0,0,0.0474,0.2691243
778,3,0,0,0.0474,0.05936879
118,3,0,0,0.2689,0.18950947
781,3,0,0,0.2689,0.30524397
528,2,0,0,0.2689,0.43656555
264,12,0,0,0.0474,0.13232614
412,4,0,0,0.2689,0.11596204
598,2,0,0,0.2689,0.035605624
718,2,0,0,0.0474,0.13291031
127,1,0,0,0.0474,0.1769993
188,1,0,0,0.0474,0.09346511
666,1,0,0,0.2689,0.11125842
318,11,1,0,0.9526,0.4699783
288,1,0,0,0.0474,0.07745973
162,1,0,0,0.0474,0.2767031
8,1,0,0,0.0474,0.20389687
412,7,1,1,0.9526,0.738873
824,4,1,1,0.9526,0.6761496
561,1,1,0,0.9526,0.43389353
539,1,0,0,0.0474,0.35904154
816,1,0,0,0.0474,0.285091
584,1,0,0,0.0474,0.3511441
419,1,0,0,0.2689,0.024184957
764,1,1,1,0.9526,0.8293403
353,3,0,0,0.0474,0.07049369
433,1,0,0,0.0474,0.07602807
762,1,1,1,0.9526,0.87119323
250,13,0,0,0.0474,0.138092
288,2,0,0,0.0474,0.17125037
327,1,0,0,0.0474,0.09260858
264,22,0,0,0.0474,0.19230235
190,2,0,0,0.2689,0.010472464
229,2,0,0,0.0474,0.14422464
583,1,0,0,0.0474,0.10767673
632,7,1,1,0.9526,0.9585983
797,2,0,0,0.2689,0.41022953
675,1,0,0,0.2689,0.30844185
109,2,0,0,0.0474,0.16024318
331,1,1,0,0.9526,0.37405553
501,6,0,0,0.0474,0.044809073
323,1,0,0,0.0474,0.40811113
613,1,1,1,0.9526,0.89810944
570,2,1,0,0.9526,0.45834208
710,3,1,0,0.9526,0.07502968
318,17,1,1,0.9526,0.81582874
297,2,0,1,0.0474,0.5054827
622,4,0,0,0.0474,0.35853943
288,5,0,0,0.2689,0.18324554
299,5,0,0,0.0474,0.053292774
290,2,0,0,0.2689,0.18408716
51,1,0,0,0.0474,0.029785102
372,1,0,1,0.0474,0.93136424
313,1,0,0,0.0474,0.09249716
150,2,1,0,0.9526,0.09471745
264,18,0,0,0.0474,0.04443206
740,3,0,0,0.0474,0.02420424
659,2,1,1,0.9526,0.7386123
210,2,0,0,0.0474,0.08153588
191,1,0,0,0.0474,0.08019049
185,1,0,1,0.0474,0.7368414
468,2,1,0,0.9526,0.2698372
169,1,1,0,0.9526,0.24008614
701,1,0,0,0.2689,0.052239165
588,2,1,0,0.9526,0.17550105
264,1,0,0,0.0474,0.21716277
774,9,0,0,0.0474,0.14102185
130,1,0,0,0.2689,0.33185956
699,1,0,0,0.0474,0.1046919
369,3,0,0,0.0474,0.301184
55,1,0,0,0.0474,0.21200207
339,1,1,1,0.9526,0.5982893
201,1,1,1,0.9526,0.8193824
22,2,0,0,0.0474,-0.002235277
280,3,1,1,0.9526,0.5687712
257,3,1,1,0.9526,0.51765364
477,1,0,0,0.0474,0.05960089
95,3,0,0,0.0474,0.050927833
145,2,1,0,0.9526,0.123560525
618,4,0,0,0.0474,0.06585952
265,1,0,0,0.0474,0.12072216
641,1,0,0,0.0474,0.056938082
755,1,1,1,0.9526,0.7612013
759,2,0,0,0.0474,0.13792498
157,1,0,0,0.0474,0.2211079
811,2,1,0,0.9526,0.42313296
793,3,1,0,0.9526,0.21850441
37,3,1,1,0.9526,0.5182863
264,8,0,0,0.2689,0.14283882
596,2,0,0,0.0474,0.110537596
374,1,0,0,0.0474,0.096162416
35,1,1,1,0.9526,0.6073923
321,1,0,0,0.0474,0.11676658
34,2,0,0,0.0474,0.11760521
79,1,0,0,0.0474,0.03700886
322,4,0,0,0.2689,0.3649185
273,4,1,0,0.9526,0.056781888
397,6,0,0,0.0474,0.045040105
235,2,0,0,0.0474,0.0059404294
228,1,0,0,0.0474,0.09105142
490,1,1,0,0.9526,0.09073066
814,4,1,0,0.9526,0.12358587
465,2,0,0,0.2689,0.12551385
265,2,0,0,0.0474,0.01895008
453,7,0,0,0.0474,0.006931666
311,5,1,1,0.9526,0.8634873
37,1,0,1,0.2689,0.7069687
693,1,1,0,0.9526,0.4582241
290,4,0,0,0.2689,0.23854688
608,2,1,1,0.9526,0.6659205
487,4,0,0,0.0474,0.2720188
571,1,0,0,0.2689,0.09352108
419,2,0,0,0.0474,0.21232963
498,3,0,0,0.0474,0.045631
787,2,0,1,0.0474,1.1001706
202,1,0,0,0.0474,0.1216779
484,2,0,1,0.0474,0.81112146
784,1,0,0,0.2689,0.22082493
493,5,0,0,0.0474,0.18452656
12,1,0,0,0.0474,0.2505531
506,1,1,1,0.9526,0.74347866
719,1,1,1,0.9526,0.8347148
562,1,1,1,0.9526,0.79595476
525,2,0,0,0.0474,0.093382224
664,1,0,0,0.0474,0.045066528
459,2,0,0,0.0474,0.2824438
632,6,1,1,0.9526,0.958056
640,2,0,0,0.0474,0.037750404
46,3,0,0,0.0474,-0.06546778
297,1,0,0,0.0474,0.18657842
494,4,1,1,0.9526,0.73843235
143,1,1,1,0.9526,0.8788364
432,3,0,0,0.0474,0.080441624
697,1,1,1,0.9526,0.51881796
708,1,0,0,0.0474,0.46597192
83,1,0,0,0.0474,0.095500916
664,3,0,0,0.0474,0.012636359
108,1,1,1,0.9526,0.8547222
355,3,0,0,0.0474,0.07131298
412,1,0,0,0.0474,0.15377015
790,1,0,0,0.0474,0.06172324
515,1,0,0,0.2689,0.051724583
655,3,0,0,0.0474,0.124140374
361,3,0,0,0.0474,0.15367024
129,1,0,0,0.0474,0.24304773
371,1,0,0,0.0474,0.12068733
13,1,0,1,0.0474,0.9303871
607,1,1,1,0.9526,1.0990164
703,1,1,1,0.9526,0.7545863
354,4,0,0,0.0474,0.021735413
247,3,0,0,0.2689,0.3165069
389,2,0,1,0.0474,0.6778361
410,2,0,0,0.0474,0.08299648
390,1,0,0,0.0474,0.117204405
94,1,0,0,0.0474,0.03237703
264,4,0,0,0.0474,0.21451905
437,1,1,1,0.9526,0.9776673
373,3,0,0,0.0474,0.05704774
516,1,0,0,0.2689,0.43017477
20,1,0,0,0.0474,-0.01928979
638,1,0,0,0.0474,0.08715429
283,1,0,0,0.0474,0.039381564
624,1,0,1,0.2689,0.5521741
351,3,0,0,0.0474,0.057533495
99,1,1,1,0.9526,1.0185094
397,1,0,0,0.0474,0.14505827
724,2,0,0,0.0474,0.036860988
243,5,1,1,0.9526,0.62565285
30,2,0,0,0.0474,0.0016349474
540,1,1,1,0.9526,1.0587364
772,2,1,1,0.9526,0.9556113
342,5,1,0,0.9526,0.4642297
392,1,0,0,0.0474,0.0008202264
632,1,0,0,0.0474,0.19075859
313,2,0,0,0.0474,0.09523348
158,1,0,0,0.0474,0.1992329
663,3,0,0,0.0474,0.0033855601
754,1,1,0,0.9526,0.28223142
54,3,0,0,0.0474,0.10859037
230,1,0,0,0.0474,0.062016696
668,3,0,0,0.0474,0.18186028
253,5,0,0,0.0474,0.058581516
352,4,0,0,0.0474,0.032087
734,2,1,0,0.9526,0.3715617
216,1,1,1,0.9526,0.923459
366,2,1,0,0.9526,0.3042867
507,4,0,0,0.0474,0.1708143
188,3,0,0,0.0474,0.113700606
712,1,0,0,0.0474,0.08085932
781,6,1,1,0.9526,0.79468036
763,2,0,0,0.0474,0.13433081
344,5,0,0,0.0474,0.018650325
713,3,0,0,0.2689,0.095138885
481,2,0,0,0.0474,0.043958522
294,1,0,0,0.0474,0.04962999
33,1,0,0,0.0474,0.03254614
509,1,0,0,0.0474,0.07255449
792,1,0,0,0.0474,0.09702404
795,1,0,0,0.2689,0.20386332
239,2,0,0,0.0474,0.06684321
569,1,1,1,0.9526,0.7866866
172,2,0,0,0.0474,0.10435904
684,1,0,0,0.2689,0.3965412
751,1,0,0,0.2689,0.43412068
164,1,1,1,0.9526,1.0089604
373,1,1,0,0.9526,0.11023205
322,3,0,0,0.2689,0.2821219
386,2,1,0,0.9526,0.20190883
789,1,0,1,0.0474,0.59086794
649,1,0,0,0.0474,0.06820012
798,1,0,0,0.0474,0.0709609
614,3,0,0,0.0474,0.09934256
206,1,0,1,0.0474,0.5718689
794,4,1,0,0.9526,0.1727049
305,2,0,0,0.2689,0.29912275
457,2,0,0,0.0474,0.11974956
340,4,0,0,0.2689,0.059488572
135,1,1,1,0.9526,0.8655942
352,5,0,0,0.0474,-0.002574027
121,5,0,1,0.2689,0.60300195
317,1,0,0,0.0474,0.052981038
205,1,0,0,0.0474,0.09403
565,1,0,0,0.0474,0.10000253
560,3,0,0,0.2689,0.28668705
314,2,1,1,0.9526,0.9013667
276,1,1,0,0.9526,0.46525934
34,4,1,1,0.9526,0.9087364
495,2,1,0,0.9526,0.414769
133,1,0,0,0.0474,0.08181752
24,1,1,1,0.9526,0.87806964
210,3,0,0,0.0474,-0.0028265049
180,1,0,0,0.0474,0.16080296
493,4,0,0,0.0474,0.22714841
536,1,0,0,0.0474,0.0112740705
247,1,0,0,0.0474,0.4120412
503,1,0,0,0.0474,0.052118216
344,3,0,0,0.0474,0.33385256
533,1,0,0,0.0474,0.058981735
235,4,0,0,0.2689,0.121159576
347,2,0,0,0.0474,0.1579423
774,8,0,0,0.0474,0.28098267
500,1,0,0,0.0474,0.31638053
551,1,1,0,0.9526,0.28473583
797,3,0,1,0.2689,0.51654774
698,1,0,1,0.2689,0.50602925
742,1,0,0,0.0474,0.13487124
494,5,0,0,0.0474,0.045234784
259,2,0,0,0.0474,0.07649764
639,1,1,0,0.9526,0.1920997
67,1,0,0,0.0474,0.02746786
402,1,0,0,0.0474,0.089143515
318,10,0,0,0.2689,0.31579486
774,5,0,0,0.0474,0.012719379
612,1,1,1,0.9526,0.85494417
615,1,0,0,0.0474,0.15816997
821,2,0,0,0.0474,0.13863502
143,2,0,0,0.0474,0.1696217
93,1,1,0,0.9526,0.36640716
345,1,0,0,0.0474,0.08928804
124,2,0,0,0.0474,0.1642982
550,1,1,1,0.9526,0.9247087
822,1,0,0,0.0474,-0.021509586
317,4,0,1,0.2689,0.7006838
192,2,0,0,0.0474,-0.0109819425
516,5,0,1,0.0474,0.62400055
523,2,0,0,0.0474,0.013271873
401,2,0,0,0.0474,-0.03485639
291,2,0,0,0.0474,0.04533764
635,2,0,0,0.2689,0.054275654
596,1,0,0,0.2689,0.24982369
128,3,0,1,0.0474,0.61266357
787,5,1,1,0.9526,1.0637184
514,1,1,0,0.9526,0.2826151
259,6,0,0,0.0474,0.05176976
226,3,0,0,0.0474,0.020422647
393,2,0,0,0.0474,0.10889088
595,1,0,0,0.0474,0.043948874
681,1,1,1,0.9526,0.9769899
304,3,0,0,0.0474,0.47261432
599,1,1,1,0.9526,0.67900056
613,7,0,0,0.0474,0.13201906
320,1,1,1,0.9526,0.9549189
659,1,0,0,0.0474,0.06393389
445,1,1,0,0.9526,0.4260998
83,3,1,1,0.9526,0.5623553
153,1,0,0,0.0474,0.13466199
233,2,1,1,0.9526,0.5717486
252,1,0,0,0.0474,0.19429079
159,1,0,0,0.0474,-0.0012734967
775,2,0,0,0.0474,-0.014628707
232,3,0,0,0.0474,0.22393969
662,3,1,0,0.9526,0.15194185
478,3,1,1,0.9526,0.7492506
794,1,0,0,0.2689,0.08110535
394,3,0,0,0.0474,0.07545382
462,1,0,0,0.0474,0.070804946
364,1,1,0,0.9526,0.025596272
802,2,1,0,0.9526,0.12233468
219,2,0,0,0.2689,0.3177878
755,3,0,0,0.0474,0.4216058
275,3,0,0,0.0474,0.08564635
87,1,1,1,0.9526,0.9984264
250,12,0,0,0.0474,0.1598698
742,4,0,0,0.0474,0.07749544
268,2,1,0,0.9526,0.2927994
299,4,0,0,0.0474,0.05159868
182,1,0,0,0.0474,0.17920324
575,1,1,0,0.9526,0.47223303
809,1,0,0,0.0474,0.16015862
394,1,1,0,0.9526,0.21626498
797,1,0,0,0.0474,0.41166916
101,1,1,1,0.9526,0.7766644
4,6,0,0,0.0474,0.30235827
138,1,0,0,0.0474,0.29533038
635,4,0,1,0.0474,0.751016
717,2,1,1,0.9526,0.8051663
628,2,0,0,0.0474,0.052812766
239,1,0,1,0.0474,0.6755059
264,6,1,0,0.9526,0.32756326
333,2,0,0,0.0474,0.07475449
632,5,1,0,0.9526,0.45162258
339,2,1,1,0.9526,0.92101556
234,3,0,0,0.0474,0.2164231
101,2,0,0,0.0474,0.17834505
328,3,1,0,0.9526,0.2261576
443,1,0,0,0.0474,0.23994862
291,1,0,0,0.0474,0.104748264
516,2,0,0,0.2689,0.37099993
432,1,0,0,0.0474,0.22076882
273,7,1,0,0.9526,0.1509557
774,7,0,0,0.0474,0.2597625
321,2,1,0,0.9526,0.47386906
499,1,0,0,0.0474,-0.00044905266
708,2,0,0,0.0474,0.37712473
231,1,0,1,0.0474,0.98811865
411,2,1,1,0.9526,0.632399
165,1,1,1,0.9526,0.7749459
28,1,0,0,0.0474,0.08181752
743,1,0,0,0.0474,0.04803828
236,1,1,0,0.9526,0.13577662
345,5,1,0,0.9526,0.46257892
19,1,0,0,0.0474,-0.05311465
46,4,0,0,0.0474,0.112591006
145,1,0,0,0.0474,0.12717292
745,2,0,1,0.2689,0.7291293
192,1,0,0,0.0474,0.030594565
46,5,0,0,0.0474,-0.025773361
349,3,0,0,0.0474,0.13624078
47,5,0,0,0.0474,-0.055271376
515,2,0,0,0.0474,0.06984187
819,2,0,0,0.2689,0.086705394
341,3,0,0,0.0474,0.08187463
537,1,1,0,0.9526,0.20250204
442,3,0,0,0.0474,0.21427906
343,2,1,1,0.9526,0.9775704
397,7,1,0,0.9526,0.3826933
235,1,1,0,0.9526,0.32153386
434,1,0,0,0.0474,0.19157317
510,1,0,0,0.0474,0.07515755
56,1,0,0,0.0474,0.26325595
591,1,0,0,0.0474,0.15043949
707,2,0,0,0.0474,0.13868631
469,4,0,0,0.0474,0.13941166
419,3,0,0,0.0474,0.16813473
563,2,1,1,0.9526,0.7785037
426,1,0,0,0.2689,0.17364061
405,1,0,0,0.2689,0.075328074
414,1,0,1,0.0474,0.71378464
759,1,0,0,0.0474,0.12076018
614,1,0,0,0.2689,0.44673628
296,1,0,0,0.0474,0.117496416
588,3,0,0,0.0474,0.04409178
627,1,0,0,0.0474,0.0009348182
522,1,0,0,0.0474,0.08467262
654,4,1,0,0.9526,0.19101934
491,1,0,0,0.0474,0.14309433
420,1,0,0,0.0474,0.025932675
225,1,1,1,0.9526,0.7271869
632,2,1,0,0.9526,0.06513017
683,1,1,1,0.9526,1.0258994
387,1,0,0,0.0474,0.30322337
280,1,1,0,0.9526,0.41058114
786,7,0,0,0.2689,0.06961971
339,4,1,1,0.9526,0.63173217
115,1,0,0,0.0474,0.2183647
118,1,0,0,0.0474,0.27383786
338,1,1,0,0.9526,0.4603653
707,4,0,0,0.0474,0.09685832
771,2,1,1,0.9526,0.89582634
79,2,0,0,0.0474,0.2136242
481,3,0,0,0.0474,0.014748652
445,2,0,0,0.0474,0.023937952
139,1,0,1,0.2689,0.552676
72,1,0,0,0.0474,0.0486195
485,1,1,1,0.9526,0.8858247
381,1,1,1,0.9526,0.79747117
287,1,0,0,0.0474,0.06971548
318,9,0,0,0.2689,0.39365202
645,2,0,0,0.0474,0.062017266
164,2,1,1,0.9526,0.9914058
96,1,0,0,0.0474,0.11523489
431,1,1,1,0.9526,0.67676646
164,5,0,1,0.2689,0.5940533
592,1,0,0,0.2689,0.10930903
32,3,0,0,0.0474,0.11604645
735,1,0,0,0.0474,0.15353298
822,2,0,0,0.0474,0.015585477
519,1,0,0,0.0474,0.13387397
279,4,0,0,0.0474,0.058022715
255,1,0,0,0.0474,0.02143828
577,1,0,0,0.0474,0.124808915
466,2,0,0,0.2689,0.17902927
553,1,0,0,0.0474,0.27166486
502,3,1,1,0.9526,0.71728104
668,2,0,0,0.0474,0.007108403
350,1,0,0,0.0474,0.23201811
263,1,1,1,0.9526,0.6748112
753,1,0,0,0.2689,0.38282305
461,1,0,0,0.0474,0.10494307
455,2,0,0,0.0474,0.06026367
110,1,0,0,0.0474,0.011167711
786,6,1,1,0.9526,0.83857614
149,2,1,1,0.9526,0.7714681
463,2,1,0,0.9526,0.499194
661,1,0,0,0.0474,0.33508328
353,6,0,1,0.0474,0.51123196
295,3,0,0,0.0474,0.028439404
198,2,0,0,0.0474,0.17999369
486,2,0,0,0.0474,0.024572773
280,2,1,0,0.9526,0.16336751
530,2,0,0,0.0474,-0.009518753
438,1,0,0,0.0474,0.4743236
251,1,0,0,0.0474,0.062296607
674,1,0,0,0.0474,0.06803427
293,1,0,0,0.0474,0.01944139
740,2,0,0,0.0474,0.26530132
805,1,1,1,0.9526,0.9608157
383,1,0,0,0.0474,0.040025376
493,1,0,0,0.0474,0.2733981
413,1,0,1,0.2689,0.9296966
339,3,1,1,0.9526,0.6339183
821,3,0,0,0.2689,0.28883168
713,4,1,0,0.9526,0.31198797
667,2,0,0,0.2689,0.06245426
753,3,1,0,0.9526,0.3591195
333,1,0,0,0.0474,0.02009279
576,1,1,1,0.9526,0.76687735
429,1,0,0,0.2689,0.26419684
253,3,0,0,0.2689,0.43477106
746,2,0,0,0.0474,0.067182995
145,4,0,0,0.0474,0.14610332
763,3,0,0,0.0474,0.30522275
196,1,0,0,0.0474,0.05285716
439,1,0,0,0.2689,0.001981772
121,1,0,1,0.0474,0.9551624
774,4,0,0,0.0474,0.06352152
730,1,0,0,0.0474,0.022104312
106,1,0,0,0.0474,0.27307573
740,1,0,0,0.0474,0.36638618
637,1,0,0,0.0474,0.11066253
30,1,0,0,0.0474,0.3422285
653,1,0,0,0.0474,0.030430133
648,1,0,0,0.0474,0.16319741
200,1,1,0,0.9526,0.44183895
398,1,0,1,0.0474,0.65953374
270,1,1,1,0.9526,0.7108801
687,1,0,0,0.0474,0.19750082
660,2,0,0,0.0474,0.02028225
592,2,1,1,0.9526,0.97720385
318,18,1,0,0.9526,0.4281194
354,2,0,0,0.0474,0.17920202
317,2,1,1,0.9526,0.62552154
53,2,0,0,0.0474,0.08813815
497,2,0,0,0.0474,0.21736442
411,1,1,1,0.9526,0.5959385
260,1,0,0,0.0474,0.004100637
259,1,1,1,0.9526,0.5197647
38,3,0,1,0.0474,0.6817201
621,1,0,0,0.0474,0.13017027
365,1,0,0,0.0474,0.021628909
209,1,0,0,0.0474,0.040052865
702,3,1,1,0.9526,0.7777729
39,2,0,0,0.0474,0.25518712
697,2,0,1,0.2689,0.69491214
178,1,0,0,0.2689,0.2904607
402,2,0,0,0.0474,0.03329214
632,3,0,0,0.0474,0.13395028
301,1,0,0,0.2689,0.36429656
341,1,1,1,0.9526,1.0352541
421,1,0,0,0.0474,0.017763384
243,6,0,0,0.0474,0.35844517
252,5,0,0,0.2689,0.046561066
606,1,0,0,0.0474,0.11048619
149,3,0,1,0.2689,0.55648637
667,1,0,0,0.0474,0.012968653
820,5,0,0,0.0474,0.1336118
542,1,0,1,0.2689,0.58315945
608,1,0,1,0.0474,0.5848997
488,1,0,0,0.0474,0.035419524
404,4,1,1,0.9526,0.5105868
817,1,1,1,0.9526,0.64484644
787,6,0,0,0.2689,0.17700769
785,1,0,1,0.2689,0.96481407
177,1,0,0,0.2689,0.15744746
799,2,0,0,0.2689,0.043614283
676,1,1,0,0.9526,0.20713684
412,6,0,0,0.2689,0.11999661
469,2,1,1,0.7311,0.583307
327,4,0,0,0.0474,0.094972365
89,1,0,0,0.0474,0.4557064
554,1,0,0,0.0474,0.044341482
280,6,0,0,0.0474,0.10255317
40,2,0,0,0.0474,0.15650958
566,1,0,0,0.2689,0.2913685
782,1,1,1,0.9526,0.8641678
245,2,0,0,0.0474,0.19776443
27,1,0,0,0.0474,0.17748465
614,2,0,0,0.2689,0.04597228
111,1,0,0,0.0474,0.13819179
50,3,0,0,0.0474,0.029274264
656,1,0,0,0.0474,0.11022655
602,1,1,1,0.9526,0.57177234
788,2,0,0,0.0474,0.003926126
86,1,0,0,0.0474,0.061371796
307,4,0,0,0.0474,0.097736605
281,1,0,0,0.0474,0.096846946
669,1,0,0,0.0474,0.09300352
5,2,1,1,0.9526,0.5457663
234,1,0,0,0.0474,0.12943801
527,1,0,0,0.0474,0.07984771
149,1,0,0,0.2689,0.46635756
715,3,0,0,0.0474,0.1248711
235,3,0,0,0.0474,0.057443134
703,2,1,1,0.9526,0.5608917
724,3,0,0,0.0474,0.087831706
12,2,0,0,0.0474,0.012144026
345,2,1,0,0.9526,0.09167705
508,1,0,0,0.0474,0.052673325
109,4,0,0,0.0474,0.1364096
316,1,0,0,0.0474,0.08461197
176,1,0,0,0.0474,0.30724514
269,2,0,0,0.0474,0.042686142
441,1,1,1,0.9526,0.9830002
524,3,0,0,0.0474,0.2289615
478,4,0,0,0.0474,0.13511962
187,1,1,1,0.9526,0.5911905
71,1,0,0,0.2689,0.20642827
198,1,0,0,0.0474,0.19551751
39,1,0,1,0.0474,0.63626295
22,1,0,0,0.0474,0.17112501
249,3,1,1,0.9526,0.69757384
77,3,0,1,0.0474,0.87871265
483,1,0,0,0.0474,0.0984505
563,1,1,1,0.9526,0.7595322
483,3,0,0,0.0474,0.11880687
671,2,0,0,0.0474,0.25698683
256,3,1,1,0.9526,0.5606563
90,1,1,1,0.9526,0.85651743
599,2,1,1,0.9526,0.8208373
309,1,0,0,0.0474,0.17510413
654,2,1,1,0.9526,0.6028247
264,2,0,0,0.0474,0.29437563
188,5,0,0,0.0474,0.4448115
556,1,1,1,0.9526,0.6256409
808,1,0,0,0.0474,0.13008824
476,1,0,0,0.0474,0.07406264
774,2,0,0,0.0474,0.023186335
361,2,0,0,0.0474,0.3679202
288,4,0,0,0.0474,0.24107361
391,2,0,0,0.0474,0.13237071
124,1,1,1,0.9526,1.0236897
334,1,1,1,0.9526,0.91135913
811,3,1,0,0.9526,0.0025551463
166,1,1,0,0.9526,0.14886364
237,3,0,1,0.0474,0.57560265
781,7,0,0,0.2689,0.4524895
344,2,0,0,0.0474,0.037190437
164,4,0,1,0.2689,0.61085
235,5,0,0,0.0474,0.15321283
204,1,0,0,0.2689,0.18736888
273,3,0,0,0.0474,0.045493815
495,1,1,1,0.9526,0.821022
91,1,0,0,0.0474,0.06046782
325,4,0,0,0.0474,0.09216008
297,3,0,0,0.0474,0.086849056
730,3,0,0,0.0474,0.070241496
429,2,0,0,0.0474,0.06865772
572,1,1,1,0.9526,0.6297386
761,2,0,1,0.2689,0.66208977
156,1,0,0,0.0474,0.059857212
503,2,1,1,0.9526,0.79851264
246,4,0,0,0.2689,0.0791239
512,1,0,0,0.0474,0.12978126
433,2,0,0,0.0474,0.015316156
207,2,1,1,0.9526,0.61670524
786,5,0,0,0.0474,0.24768665
47,3,0,0,0.0474,0.011113637
55,3,0,0,0.0474,0.05427528
494,1,1,0,0.9526,0.14841275
763,1,0,0,0.2689,0.19270198
193,1,0,0,0.0474,0.039918363
665,1,0,1,0.0474,0.5301875
315,1,1,1,0.9526,0.7537828
326,2,1,0,0.9526,0.23675428
107,1,0,0,0.0474,0.44503352
492,2,0,0,0.0474,0.16249931
66,1,1,1,0.9526,0.95698553
660,1,0,0,0.0474,0.01319331
525,1,0,0,0.0474,0.087063536
400,1,0,0,0.0474,0.25350314
747,1,0,0,0.0474,-0.025649404
425,2,0,0,0.0474,0.12777968
766,1,0,0,0.0474,0.48762646
604,4,1,1,0.9526,0.8263359
325,2,0,0,0.0474,0.25082543
323,4,0,0,0.0474,0.033871274
4,1,0,0,0.0474,0.32578757
706,1,0,0,0.0474,0.060410187
502,2,0,0,0.0474,0.100767575
147,4,1,1,0.9526,0.8686666
152,1,1,0,0.9526,0.40281633
299,2,1,0,0.9526,0.35848436
597,1,0,0,0.0474,0.07025255
528,3,0,1,0.2689,0.9183501
57,1,0,1,0.0474,0.5222316
472,2,1,1,0.9526,0.75193024
173,1,0,0,0.0474,0.07814483
418,2,0,0,0.0474,0.15756914
696,1,0,0,0.2689,0.096483506
671,1,0,0,0.0474,0.018277919
774,1,0,0,0.0474,0.2724589
325,3,0,0,0.0474,0.24717437
588,1,1,1,0.9526,1.022949
440,1,0,0,0.0474,0.075238906
521,2,0,0,0.0474,0.12760231
387,2,1,1,0.9526,0.6555286
77,6,0,0,0.0474,0.034739137
354,6,1,0,0.9526,0.45382977
303,2,0,0,0.0474,0.07261468
259,4,0,0,0.0474,0.09135338
580,1,0,0,0.2689,0.012900907
287,2,0,0,0.2689,0.45157167
98,1,0,0,0.0474,0.17760229
676,3,1,1,0.9526,0.79152334
410,1,0,0,0.0474,0.07709413
227,2,0,0,0.0474,0.0467562
45,2,1,0,0.9526,0.21818653
800,1,0,1,0.2689,0.52291256
345,7,1,0,0.9526,0.17859189
77,4,0,0,0.0474,0.47256348
232,2,1,1,0.9526,1.0106287
394,2,1,1,0.9526,0.74799436
250,8,0,0,0.0474,0.30002683
376,1,0,1,0.2689,0.83850825
312,3,0,0,0.0474,0.027988886
541,1,0,0,0.0474,0.062054038
673,2,0,0,0.0474,0.12333243
511,2,0,0,0.0474,-0.0046571647
243,2,0,0,0.0474,0.0152236195
