comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
781,3,0,0,0.2689,0.38707623
528,2,0,0,0.2689,0.08901939
264,12,0,0,0.0474,0.2400217
412,4,0,0,0.2689,0.17885716
598,2,0,0,0.2689,0.055567153
718,2,0,0,0.0474,0.13825174
127,1,0,0,0.0474,0.22979106
188,1,0,0,0.0474,0.075619
666,1,0,0,0.2689,0.36210367
318,11,1,0,0.9526,0.49506244
288,1,0,0,0.0474,0.12036265
162,1,0,0,0.0474,0.12141118
8,1,0,0,0.0474,0.031024152
412,7,1,1,0.9526,0.86213213
824,4,1,1,0.9526,0.8582875
561,1,1,1,0.9526,0.68339777
539,1,0,1,0.0474,0.53525424
816,1,0,0,0.0474,0.058008607
584,1,0,0,0.0474,0.05586258
419,1,0,0,0.2689,-0.009379456
764,1,1,1,0.9526,0.83292323
353,3,0,0,0.0474,0.33646622
433,1,0,0,0.0474,0.05867689
762,1,1,1,0.9526,0.65273273
250,13,0,0,0.0474,0.3728856
288,2,0,0,0.0474,0.16550975
327,1,0,0,0.0474,0.06489544
264,22,0,0,0.0474,0.052681535
190,2,0,0,0.2689,0.08221953
229,2,0,0,0.0474,0.06885699
583,1,0,0,0.0474,0.0818621
632,7,1,1,0.9526,0.7591736
797,2,0,0,0.2689,0.49118617
675,1,0,0,0.2689,0.36737224
109,2,0,0,0.0474,0.15385132
331,1,1,1,0.9526,0.8271251
501,6,0,0,0.0474,0.031583402
323,1,0,0,0.0474,0.09023099
613,1,1,1,0.9526,0.8233129
570,2,1,1,0.9526,0.90834695
710,3,1,0,0.9526,0.15074238
318,17,1,0,0.9526,0.45532855
297,2,0,0,0.0474,0.26523307
622,4,0,0,0.0474,0.13431807
288,5,0,0,0.2689,0.08114948
299,5,0,0,0.0474,0.056201518
290,2,0,0,0.2689,0.07003041
51,1,0,0,0.0474,0.029775174
372,1,0,0,0.0474,0.13381767
313,1,0,0,0.0474,0.060203765
150,2,1,0,0.9526,0.24428901
264,18,0,0,0.0474,0.038106013
740,3,0,0,0.0474,0.072079666
659,2,1,1,0.9526,0.76834345
210,2,0,0,0.0474,0.08397279
191,1,0,0,0.0474,0.032093056
185,1,0,0,0.0474,0.45574498
468,2,1,1,0.9526,0.5172859
169,1,1,0,0.9526,0.1561159
701,1,0,0,0.2689,0.2185989
588,2,1,0,0.9526,0.118473105
264,1,0,0,0.0474,0.07774166
774,9,0,0,0.0474,0.012422731
130,1,0,0,0.2689,0.0801496
699,1,0,0,0.0474,0.08159812
369,3,0,0,0.0474,0.40819204
55,1,0,0,0.0474,0.06915176
339,1,1,0,0.9526,0.16144887
201,1,1,1,0.9526,0.98293996
22,2,0,0,0.0474,0.25778833
280,3,1,0,0.9526,0.44719714
257,3,1,0,0.9526,0.21465687
477,1,0,0,0.0474,0.030002424
95,3,0,0,0.0474,0.05260233
145,2,1,0,0.9526,0.24749142
618,4,0,0,0.0474,0.22174792
265,1,0,0,0.0474,0.15579714
641,1,0,0,0.0474,0.05206926
755,1,1,0,0.9526,0.36087003
759,2,0,0,0.0474,0.39690652
157,1,0,0,0.0474,0.08061711
811,2,1,1,0.9526,0.5509554
793,3,1,0,0.9526,0.28912923
37,3,1,0,0.9526,0.3482906
264,8,0,0,0.2689,0.37957698
596,2,0,0,0.0474,0.17575578
374,1,0,0,0.0474,0.06383558
35,1,1,1,0.9526,0.5953609
321,1,0,0,0.0474,0.13714838
34,2,0,0,0.0474,0.10603156
79,1,0,0,0.0474,0.043766797
322,4,0,0,0.2689,0.35988066
273,4,1,0,0.9526,0.19753334
397,6,0,0,0.0474,0.045173403
235,2,0,0,0.0474,0.055410787
228,1,0,0,0.0474,0.06073636
490,1,1,0,0.9526,0.16809005
814,4,1,0,0.9526,0.3603376
465,2,0,0,0.2689,0.14234287
265,2,0,0,0.0474,0.0733219
453,7,0,0,0.0474,0.042533726
311,5,1,1,0.9526,0.70064056
37,1,0,1,0.2689,0.87216973
693,1,1,0,0.9526,0.04323822
290,4,0,1,0.2689,0.5094056
608,2,1,1,0.9526,0.8701531
487,4,0,0,0.0474,0.11214669
571,1,0,0,0.2689,0.077359
419,2,0,0,0.0474,0.14878911
498,3,0,0,0.0474,0.053827476
787,2,0,1,0.0474,0.98961985
202,1,0,0,0.0474,0.08580622
484,2,0,0,0.0474,0.46263042
784,1,0,0,0.2689,0.40503332
493,5,0,0,0.0474,0.38205037
12,1,0,0,0.0474,0.050188858
506,1,1,1,0.9526,0.81028897
719,1,1,1,0.9526,0.94801396
562,1,1,1,0.9526,0.84652984
525,2,0,0,0.0474,0.049831428
664,1,0,0,0.0474,0.060078487
459,2,0,0,0.0474,0.29237315
632,6,1,1,0.9526,0.8272445
640,2,0,0,0.0474,0.060652815
46,3,0,0,0.0474,0.017859492
297,1,0,0,0.0474,0.2689369
494,4,1,1,0.9526,0.91156197
143,1,1,1,0.9526,0.861949
432,3,0,0,0.0474,0.030044125
697,1,1,1,0.9526,0.64248705
708,1,0,1,0.0474,0.524148
83,1,0,0,0.0474,0.06102459
664,3,0,0,0.0474,0.04123961
108,1,1,1,0.9526,0.78641236
355,3,0,0,0.0474,0.03967744
412,1,0,0,0.0474,0.12817726
790,1,0,0,0.0474,0.07144426
515,1,0,0,0.2689,0.08919171
655,3,0,0,0.0474,0.13620654
361,3,0,0,0.0474,0.15919673
129,1,0,0,0.0474,0.025861058
371,1,0,0,0.0474,0.0628169
13,1,0,1,0.0474,0.5144533
607,1,1,1,0.9526,0.9612117
703,1,1,1,0.9526,0.8031092
354,4,0,0,0.0474,0.117196955
247,3,0,0,0.2689,0.38339025
389,2,0,1,0.0474,0.7401554
410,2,0,0,0.0474,0.057308797
390,1,0,0,0.0474,0.049131837
94,1,0,0,0.0474,0.06079919
264,4,0,0,0.0474,0.32114705
437,1,1,1,0.9526,0.9377997
373,3,0,0,0.0474,0.05249961
516,1,0,0,0.2689,0.42966932
20,1,0,0,0.0474,0.05886888
638,1,0,0,0.0474,0.060341507
283,1,0,0,0.0474,0.046045266
624,1,0,1,0.2689,0.61587
351,3,0,0,0.0474,0.05143911
99,1,1,1,0.9526,0.9830861
397,1,0,0,0.0474,0.20162198
724,2,0,0,0.0474,0.05781094
243,5,1,1,0.9526,0.6510192
30,2,0,0,0.0474,0.037939016
540,1,1,1,0.9526,0.9393783
772,2,1,1,0.9526,0.83262885
342,5,1,0,0.9526,0.4598466
392,1,0,0,0.0474,0.09373202
632,1,0,0,0.0474,0.094361074
313,2,0,0,0.0474,0.032954857
158,1,0,0,0.0474,0.3532833
663,3,0,0,0.0474,0.041463338
754,1,1,0,0.9526,0.4901024
54,3,0,0,0.0474,0.4565107
230,1,0,0,0.0474,0.06196073
668,3,0,0,0.0474,0.10715651
253,5,0,0,0.0474,0.045265082
352,4,0,0,0.0474,0.08756711
734,2,1,1,0.9526,0.91963917
216,1,1,1,0.9526,0.87825173
366,2,1,1,0.9526,0.5985398
507,4,0,0,0.0474,0.07276823
188,3,0,0,0.0474,0.060286973
712,1,0,0,0.0474,0.026515195
781,6,1,1,0.9526,0.9717698
763,2,0,0,0.0474,0.044927675
344,5,0,0,0.0474,0.11980483
713,3,0,0,0.2689,0.16375577
481,2,0,0,0.0474,0.07356588
294,1,0,0,0.0474,0.0709502
33,1,0,0,0.0474,0.098041825
509,1,0,0,0.0474,0.0779848
792,1,0,0,0.0474,0.030885678
795,1,0,1,0.2689,0.5349798
239,2,0,0,0.0474,0.031733286
569,1,1,1,0.9526,0.6351558
172,2,0,0,0.0474,0.032260194
684,1,0,0,0.2689,0.2382249
751,1,0,0,0.2689,0.12015786
164,1,1,1,0.9526,0.9235947
373,1,1,0,0.9526,0.28258625
322,3,0,0,0.2689,0.1699237
386,2,1,0,0.9526,0.32474545
789,1,0,0,0.0474,0.29722157
649,1,0,0,0.0474,0.058928784
798,1,0,0,0.0474,0.032772414
614,3,0,0,0.0474,0.05915822
206,1,0,1,0.0474,1.0660049
794,4,1,0,0.9526,0.289018
305,2,0,0,0.2689,0.46390983
457,2,0,0,0.0474,0.059238628
340,4,0,0,0.2689,0.046021346
135,1,1,1,0.9526,0.50604737
352,5,0,0,0.0474,0.07854118
121,5,0,1,0.2689,0.6548985
317,1,0,0,0.0474,0.048083574
205,1,0,0,0.0474,0.053714022
565,1,0,0,0.0474,0.0632848
560,3,0,0,0.2689,0.21608566
314,2,1,1,0.9526,0.835385
276,1,1,0,0.9526,0.11534092
34,4,1,1,0.9526,0.9329567
495,2,1,1,0.9526,0.6528456
133,1,0,0,0.0474,0.10986889
24,1,1,1,0.9526,0.82787997
210,3,0,0,0.0474,0.069054104
180,1,0,0,0.0474,0.038780693
493,4,0,0,0.0474,0.07006716
536,1,0,0,0.0474,0.22035292
247,1,0,0,0.0474,0.1392663
503,1,0,0,0.0474,0.06475524
344,3,0,0,0.0474,0.24989277
533,1,0,0,0.0474,0.025257701
235,4,0,0,0.2689,0.032149915
347,2,0,0,0.0474,0.09219177
774,8,0,1,0.0474,0.5252873
500,1,0,1,0.0474,0.6532586
551,1,1,0,0.9526,0.34981084
797,3,0,1,0.2689,0.8637079
698,1,0,0,0.2689,0.28058583
742,1,0,0,0.0474,0.16643673
494,5,0,0,0.0474,0.061343595
259,2,0,0,0.0474,0.1251766
639,1,1,0,0.9526,0.39541137
67,1,0,0,0.0474,0.05623413
402,1,0,0,0.0474,0.05090145
318,10,0,0,0.2689,0.16931257
774,5,0,0,0.0474,0.124996975
612,1,1,1,0.9526,0.6211376
615,1,0,0,0.0474,0.05436888
821,2,0,0,0.0474,0.059745308
143,2,0,0,0.0474,0.08683499
93,1,1,1,0.9526,0.97233796
345,1,0,0,0.0474,0.0978693
124,2,0,0,0.0474,0.16161923
550,1,1,1,0.9526,0.9589716
822,1,0,0,0.0474,0.043262176
317,4,0,1,0.2689,0.7166929
192,2,0,0,0.0474,0.058014113
516,5,0,1,0.0474,0.54708993
523,2,0,0,0.0474,0.05705846
401,2,0,0,0.0474,0.054210443
291,2,0,0,0.0474,0.056552358
635,2,0,0,0.2689,0.12572427
596,1,0,0,0.2689,0.20852338
128,3,0,0,0.0474,0.293751
787,5,1,1,0.9526,0.98769736
514,1,1,0,0.9526,0.12262725
259,6,0,0,0.0474,0.061648726
226,3,0,0,0.0474,0.058681175
393,2,0,0,0.0474,0.12515968
595,1,0,0,0.0474,0.042544413
681,1,1,1,0.9526,0.9182965
304,3,0,0,0.0474,0.16915801
599,1,1,1,0.9526,0.8418191
613,7,0,0,0.0474,0.075253695
320,1,1,1,0.9526,0.94098693
659,1,0,0,0.0474,0.14074194
445,1,1,0,0.9526,0.15167597
83,3,1,1,0.9526,0.6775531
153,1,0,0,0.0474,0.15845138
233,2,1,1,0.9526,0.564006
252,1,0,0,0.0474,0.06373008
159,1,0,0,0.0474,0.09774319
775,2,0,0,0.0474,0.109046966
232,3,0,0,0.0474,0.08511163
662,3,1,1,0.9526,0.5893963
478,3,1,1,0.9526,0.89805996
794,1,0,0,0.2689,0.16852164
394,3,0,0,0.0474,0.22277643
462,1,0,0,0.0474,0.05110099
364,1,1,0,0.9526,0.10893703
802,2,1,0,0.9526,0.05206575
219,2,0,0,0.2689,0.17784065
755,3,0,1,0.0474,0.69941026
275,3,0,0,0.0474,0.042173155
87,1,1,1,0.9526,1.036363
250,12,0,0,0.0474,0.2608908
742,4,0,0,0.0474,0.22549868
268,2,1,1,0.9526,0.51979023
299,4,0,0,0.0474,0.06958911
182,1,0,0,0.0474,0.061891504
575,1,1,1,0.9526,0.8846731
809,1,0,0,0.0474,0.10046073
394,1,1,0,0.9526,0.30895135
797,1,0,0,0.0474,0.4461118
101,1,1,1,0.9526,0.7277683
4,6,0,0,0.0474,0.4155822
138,1,0,0,0.0474,0.27667192
635,4,0,0,0.0474,0.44932926
717,2,1,1,0.9526,0.7857251
628,2,0,0,0.0474,0.06773414
239,1,0,0,0.0474,0.2758694
264,6,1,0,0.9526,0.21465687
333,2,0,0,0.0474,0.17435746
632,5,1,0,0.9526,0.44065395
339,2,1,1,0.9526,1.004678
234,3,0,0,0.0474,0.3136484
101,2,0,0,0.0474,0.24234861
328,3,1,0,0.9526,0.20849366
443,1,0,0,0.0474,0.102872014
291,1,0,0,0.0474,0.058583602
516,2,0,0,0.2689,0.47467324
432,1,0,0,0.0474,0.09537085
273,7,1,0,0.9526,0.3385749
774,7,0,1,0.0474,0.63510543
321,2,1,0,0.9526,0.29453725
499,1,0,0,0.0474,0.16070172
708,2,0,0,0.0474,0.39888972
231,1,0,1,0.0474,0.66296387
411,2,1,1,0.9526,0.88955
165,1,1,0,0.9526,0.24355339
28,1,0,0,0.0474,0.10986889
743,1,0,0,0.0474,0.053295925
236,1,1,1,0.9526,0.5085194
345,5,1,1,0.9526,0.7701279
19,1,0,0,0.0474,0.04728339
46,4,0,0,0.0474,0.05044401
145,1,0,0,0.0474,0.060463443
745,2,0,1,0.2689,0.83562446
192,1,0,0,0.0474,0.03606797
46,5,0,0,0.0474,0.08063461
349,3,0,0,0.0474,0.14572763
47,5,0,0,0.0474,0.008415526
515,2,0,0,0.0474,0.06308008
819,2,0,0,0.2689,0.07380576
341,3,0,0,0.0474,0.05129414
537,1,1,0,0.9526,0.27025184
442,3,0,0,0.0474,0.37060133
343,2,1,1,0.9526,0.94945025
397,7,1,1,0.9526,0.7579583
235,1,1,0,0.9526,0.1989524
434,1,0,0,0.0474,0.08041227
510,1,0,0,0.0474,0.14823826
56,1,0,0,0.0474,0.06788303
591,1,0,0,0.0474,-0.022293026
707,2,0,0,0.0474,0.21182509
469,4,0,0,0.0474,0.14617145
419,3,0,0,0.0474,0.08701528
563,2,1,0,0.9526,0.19885083
426,1,0,0,0.2689,0.048323836
405,1,0,0,0.2689,0.4257277
414,1,0,0,0.0474,0.40439668
759,1,0,0,0.0474,0.27118978
614,1,0,0,0.2689,0.3894653
296,1,0,0,0.0474,0.049388263
588,3,0,0,0.0474,0.05746998
627,1,0,0,0.0474,0.086924255
522,1,0,0,0.0474,0.0715164
654,4,1,0,0.9526,0.16119322
491,1,0,0,0.0474,0.058023155
420,1,0,0,0.0474,0.04757903
225,1,1,1,0.9526,0.7528577
632,2,1,0,0.9526,0.22102925
683,1,1,0,0.9526,0.45211244
387,1,0,0,0.0474,0.20503557
280,1,1,0,0.9526,0.20270568
786,7,0,0,0.2689,0.051904507
339,4,1,1,0.9526,0.6005738
115,1,0,0,0.0474,0.05599753
118,1,0,0,0.0474,0.25337163
338,1,1,0,0.9526,0.30196843
707,4,0,0,0.0474,0.062997855
771,2,1,1,0.9526,0.84161013
79,2,0,0,0.0474,0.15008813
481,3,0,0,0.0474,0.05118364
445,2,0,0,0.0474,0.055328093
139,1,0,0,0.2689,0.30463347
72,1,0,0,0.0474,0.07002822
485,1,1,1,0.9526,0.8858464
381,1,1,1,0.9526,0.9422363
287,1,0,0,0.0474,0.055197038
318,9,0,0,0.2689,0.13544029
645,2,0,0,0.0474,0.114553906
164,2,1,1,0.9526,0.8321858
96,1,0,0,0.0474,0.053115763
431,1,1,0,0.9526,0.39736316
164,5,0,1,0.2689,0.60260016
592,1,0,0,0.2689,0.14750892
32,3,0,0,0.0474,0.2040035
735,1,0,0,0.0474,0.05566696
822,2,0,0,0.0474,0.10347561
519,1,0,0,0.0474,0.063446544
279,4,0,0,0.0474,0.07583937
255,1,0,0,0.0474,0.056518536
577,1,0,0,0.0474,0.06613406
466,2,0,0,0.2689,0.22229554
553,1,0,0,0.0474,0.102105714
502,3,1,1,0.9526,0.72533906
668,2,0,0,0.0474,0.026226671
350,1,0,0,0.0474,0.06291603
263,1,1,1,0.9526,0.87929183
753,1,0,1,0.2689,0.755384
461,1,0,0,0.0474,0.16978692
455,2,0,0,0.0474,0.07458976
110,1,0,0,0.0474,0.046706952
786,6,1,1,0.9526,0.9825926
149,2,1,1,0.9526,0.86862236
463,2,1,1,0.9526,0.9245872
661,1,0,0,0.0474,0.07291301
353,6,0,0,0.0474,0.28716695
295,3,0,0,0.0474,0.23526332
198,2,0,0,0.0474,0.276821
486,2,0,0,0.0474,0.046187118
280,2,1,0,0.9526,0.14788643
530,2,0,0,0.0474,0.07187366
438,1,0,1,0.0474,0.5813613
251,1,0,0,0.0474,0.060278907
674,1,0,0,0.0474,0.08540039
293,1,0,0,0.0474,0.06406875
740,2,0,0,0.0474,0.1229696
805,1,1,1,0.9526,0.8751725
383,1,0,0,0.0474,0.05012377
493,1,0,0,0.0474,0.49656302
413,1,0,1,0.2689,0.67605144
339,3,1,1,0.9526,0.8110212
821,3,0,0,0.2689,0.33555177
713,4,1,0,0.9526,0.1976085
667,2,0,0,0.2689,0.08371394
753,3,1,0,0.9526,0.06430655
333,1,0,0,0.0474,0.20410125
576,1,1,1,0.9526,0.59488875
429,1,0,0,0.2689,0.1063027
253,3,0,1,0.2689,0.6254481
746,2,0,0,0.0474,0.05675754
145,4,0,0,0.0474,0.049927905
763,3,0,0,0.0474,0.20553128
196,1,0,0,0.0474,0.10813004
439,1,0,0,0.2689,0.06559122
121,1,0,1,0.0474,0.910392
774,4,0,0,0.0474,0.14949334
730,1,0,0,0.0474,0.038395137
106,1,0,1,0.0474,0.50357795
740,1,0,0,0.0474,0.23185033
637,1,0,0,0.0474,0.04657781
30,1,0,0,0.0474,0.112573005
653,1,0,0,0.0474,0.05356759
648,1,0,0,0.0474,0.18661514
200,1,1,1,0.9526,0.9707355
398,1,0,1,0.0474,0.6613668
270,1,1,0,0.9526,0.34159628
687,1,0,0,0.0474,0.030656574
660,2,0,0,0.0474,0.059983827
592,2,1,1,0.9526,1.0389389
318,18,1,0,0.9526,0.40546668
354,2,0,0,0.0474,0.26845583
317,2,1,1,0.9526,0.8353816
53,2,0,0,0.0474,0.040286295
497,2,0,0,0.0474,0.4783986
411,1,1,1,0.9526,0.5504198
260,1,0,0,0.0474,0.06654393
259,1,1,1,0.9526,0.60496795
38,3,0,0,0.0474,0.37452456
621,1,0,0,0.0474,0.15955925
365,1,0,0,0.0474,0.2614945
209,1,0,0,0.0474,0.1618838
702,3,1,1,0.9526,0.7030208
39,2,0,0,0.0474,0.1332036
697,2,0,1,0.2689,0.5461068
178,1,0,0,0.2689,0.4050534
402,2,0,0,0.0474,0.11098076
632,3,0,0,0.0474,0.042388238
301,1,0,0,0.2689,0.3872485
341,1,1,1,0.9526,0.7584747
421,1,0,0,0.0474,0.0016511698
243,6,0,1,0.0474,0.54636073
252,5,0,0,0.2689,0.05180731
606,1,0,0,0.0474,0.05041509
149,3,0,1,0.2689,0.82487375
667,1,0,0,0.0474,0.081042446
820,5,0,0,0.0474,0.10746271
542,1,0,0,0.2689,0.34152353
608,1,0,0,0.0474,0.38195992
488,1,0,0,0.0474,0.056447588
404,4,1,1,0.9526,0.8464832
817,1,1,1,0.9526,0.64297384
787,6,0,0,0.2689,0.25433764
785,1,0,1,0.2689,0.61663413
177,1,0,0,0.2689,0.41358128
799,2,0,0,0.2689,0.07072327
676,1,1,0,0.9526,0.3007356
412,6,0,0,0.2689,0.1904307
469,2,1,0,0.7311,0.09463787
327,4,0,0,0.0474,0.06603808
89,1,0,0,0.0474,0.27035514
554,1,0,0,0.0474,0.059843913
280,6,0,0,0.0474,0.06468568
40,2,0,0,0.0474,-0.05273592
566,1,0,0,0.2689,0.038551338
782,1,1,1,0.9526,0.59484345
245,2,0,0,0.0474,0.2763806
27,1,0,0,0.0474,0.31945005
614,2,0,0,0.2689,0.04214061
111,1,0,0,0.0474,0.09836308
50,3,0,0,0.0474,0.077049874
656,1,0,0,0.0474,0.08789124
602,1,1,0,0.9526,0.41231653
788,2,0,0,0.0474,0.05009617
86,1,0,0,0.0474,0.035809338
307,4,0,0,0.0474,0.16297328
281,1,0,0,0.0474,0.042076692
669,1,0,0,0.0474,0.025804803
5,2,1,1,0.9526,0.52711517
234,1,0,0,0.0474,0.11739684
527,1,0,0,0.0474,0.14305702
149,1,0,1,0.2689,0.67521703
715,3,0,0,0.0474,0.15056533
235,3,0,0,0.0474,0.11630975
703,2,1,0,0.9526,0.18785733
724,3,0,0,0.0474,0.048838362
12,2,0,0,0.0474,0.020841332
345,2,1,0,0.9526,0.111447245
508,1,0,0,0.0474,0.16408585
109,4,0,0,0.0474,0.08555598
316,1,0,0,0.0474,0.105035
176,1,0,0,0.0474,0.21697852
269,2,0,0,0.0474,0.045827724
441,1,1,1,0.9526,0.9716952
524,3,0,0,0.0474,0.0282297
478,4,0,0,0.0474,0.2612451
187,1,1,1,0.9526,0.7729408
71,1,0,0,0.2689,0.1710037
198,1,0,0,0.0474,0.11103331
39,1,0,0,0.0474,0.13239142
22,1,0,0,0.0474,0.07230998
249,3,1,1,0.9526,0.76991904
77,3,0,1,0.0474,0.69213223
483,1,0,0,0.0474,0.06356692
563,1,1,1,0.9526,0.60920453
483,3,0,0,0.0474,0.08763911
671,2,0,0,0.0474,0.3487965
256,3,1,1,0.9526,0.5375527
90,1,1,0,0.9526,0.45638385
599,2,1,1,0.9526,0.86671364
309,1,0,0,0.0474,0.39084452
654,2,1,0,0.9526,0.37884724
264,2,0,0,0.0474,0.12958291
188,5,0,0,0.0474,0.16471678
556,1,1,1,0.9526,0.9631089
808,1,0,0,0.0474,0.10565691
476,1,0,0,0.0474,0.047757633
774,2,0,0,0.0474,0.064443044
361,2,0,0,0.0474,0.40062723
288,4,0,1,0.0474,0.50546825
391,2,0,1,0.0474,0.5476455
124,1,1,1,0.9526,0.81245285
334,1,1,1,0.9526,0.8210335
811,3,1,0,0.9526,0.042007912
166,1,1,0,0.9526,0.077867
237,3,0,0,0.0474,0.4586114
781,7,0,0,0.2689,0.45628223
344,2,0,0,0.0474,0.10362046
164,4,0,1,0.2689,0.67792475
235,5,0,0,0.0474,0.051341027
204,1,0,0,0.2689,0.1609368
273,3,0,0,0.0474,0.07966138
495,1,1,0,0.9526,0.29209206
91,1,0,0,0.0474,0.03182624
325,4,0,0,0.0474,0.05354871
297,3,0,0,0.0474,0.04722936
730,3,0,0,0.0474,0.056576855
429,2,0,0,0.0474,0.017298996
572,1,1,1,0.9526,0.87366354
761,2,0,0,0.2689,0.34659898
156,1,0,0,0.0474,0.042671468
503,2,1,1,0.9526,0.876513
246,4,0,0,0.2689,0.03692282
512,1,0,0,0.0474,0.07035295
433,2,0,0,0.0474,0.06345524
207,2,1,1,0.9526,0.7811073
786,5,0,0,0.0474,0.38799748
47,3,0,0,0.0474,0.026777873
55,3,0,0,0.0474,0.03784255
494,1,1,1,0.9526,0.6188526
763,1,0,0,0.2689,0.19380558
193,1,0,0,0.0474,0.087905854
665,1,0,0,0.0474,0.19084191
315,1,1,1,0.9526,0.8162824
326,2,1,1,0.9526,0.59128815
107,1,0,1,0.0474,0.591924
492,2,0,0,0.0474,0.25765005
66,1,1,1,0.9526,0.8899414
660,1,0,0,0.0474,0.04545274
525,1,0,0,0.0474,0.08388806
400,1,0,0,0.0474,0.18948399
747,1,0,0,0.0474,0.16971599
425,2,0,0,0.0474,0.14725117
766,1,0,0,0.0474,0.19146195
604,4,1,1,0.9526,0.74112564
325,2,0,0,0.0474,0.085175134
323,4,0,0,0.0474,0.058651097
4,1,0,0,0.0474,0.20702286
706,1,0,0,0.0474,0.393523
502,2,0,0,0.0474,0.043445513
147,4,1,1,0.9526,1.0319031
152,1,1,0,0.9526,0.486575
299,2,1,0,0.9526,0.3573302
597,1,0,0,0.0474,0.03524185
528,3,0,1,0.2689,0.6821388
57,1,0,0,0.0474,0.22985405
472,2,1,1,0.9526,0.94774187
173,1,0,0,0.0474,0.036802247
418,2,0,0,0.0474,0.05672343
696,1,0,0,0.2689,0.029884363
671,1,0,0,0.0474,0.09901721
774,1,0,0,0.0474,0.12911528
325,3,0,0,0.0474,0.20978865
588,1,1,1,0.9526,0.8430341
440,1,0,0,0.0474,0.062003285
521,2,0,0,0.0474,0.0684123
387,2,1,1,0.9526,1.0726546
77,6,0,0,0.0474,0.17000161
354,6,1,1,0.9526,0.8654772
303,2,0,0,0.0474,0.06575784
259,4,0,0,0.0474,0.3220101
580,1,0,0,0.2689,0.041604877
287,2,0,0,0.2689,0.24524605
98,1,0,0,0.0474,0.34308234
676,3,1,1,0.9526,0.7265184
410,1,0,0,0.0474,0.054205664
227,2,0,0,0.0474,0.034722272
45,2,1,0,0.9526,0.09330438
800,1,0,1,0.2689,0.73222864
345,7,1,0,0.9526,0.32155058
77,4,0,0,0.0474,0.18140388
232,2,1,1,0.9526,1.08777
394,2,1,1,0.9526,0.91533476
250,8,0,0,0.0474,0.059430618
376,1,0,0,0.2689,0.39009002
312,3,0,0,0.0474,0.024778785
541,1,0,0,0.0474,0.055785805
673,2,0,0,0.0474,0.057747938
511,2,0,0,0.0474,0.0537779
243,2,0,0,0.0474,0.29815984
382,4,0,0,0.0474,0.07503427
89,2,1,1,0.9526,0.9313127
